i,j,k,sidx,da0f878c-c524-622b-50a5-a1f39b6c2075,12b66d3d-838e-2ffe-fd52-9d5144e33e5e,e3f3cfcf-5bc4-f7c9-5364-72151d2f9d70
3,3,1,49,24.48289146,Quaternary,TRUE
3,3,1,51,25.73829304,Quaternary,TRUE
3,3,1,52,14.80481631,Sandstone,FALSE
3,3,1,55,20.4432217,Quaternary,TRUE
3,3,1,56,25.88062777,Quaternary,TRUE
3,3,1,58,14.88537245,Sandstone,FALSE
3,3,1,59,16.02066862,Quartz,TRUE
3,3,1,61,19.90739464,Quaternary,TRUE
3,3,1,62,16.26205575,Quartz,TRUE
3,3,1,64,15.93852007,Quartz,FALSE
3,3,1,65,23.7974411,Quaternary,TRUE
3,3,1,68,27.68892676,Quaternary,TRUE
3,3,1,69,20.88491637,Quaternary,TRUE
3,3,1,71,22.14909427,Quaternary,TRUE
3,3,1,72,22.47529475,Quaternary,TRUE
3,3,1,74,15.83148464,Quartz,FALSE
3,3,1,75,15.31250766,Quartz,FALSE
3,3,1,77,27.57623626,Quaternary,TRUE
3,3,1,78,13.45220907,Sandstone,FALSE
3,3,1,81,26.95820487,Quaternary,TRUE
3,3,1,82,26.7394757,Quaternary,TRUE
3,3,1,84,18.59840359,Quaternary,TRUE
3,3,1,85,15.81346269,Quartz,FALSE
3,3,1,87,21.00955869,Quaternary,TRUE
3,3,1,88,15.91839987,Quartz,FALSE
3,3,1,90,18.88937898,Quaternary,TRUE
3,3,1,91,28.63264089,Quaternary,TRUE
3,3,1,94,12.97263255,Sandstone,FALSE
3,3,1,95,28.9210224,Quaternary,TRUE
3,3,1,97,18.17977408,Quaternary,TRUE
3,3,1,98,22.53144028,Quaternary,TRUE
3,3,1,100,14.96747844,Sandstone,FALSE
3,3,1,101,16.70637435,Quartz,TRUE
3,3,1,103,15.29602163,Quartz,FALSE
3,3,1,104,26.72949468,Quaternary,TRUE
3,3,2,3,16.45043548,Quartz,TRUE
3,3,2,4,10.6182145,Sandstone,FALSE
3,3,2,6,12.86683789,Sandstone,FALSE
3,3,2,7,18.78823912,Quaternary,TRUE
3,3,2,9,20.96124636,Quaternary,TRUE
3,3,2,10,17.82071385,Quartz,TRUE
3,3,2,12,14.73782111,Sandstone,FALSE
3,3,2,13,19.00056879,Quaternary,TRUE
3,3,2,16,14.76452731,Sandstone,FALSE
3,3,2,17,19.06359753,Quaternary,TRUE
3,3,2,19,17.80446904,Quartz,TRUE
3,3,2,20,18.77352005,Quaternary,TRUE
3,3,2,22,15.71441209,Quartz,FALSE
3,3,2,23,14.94761534,Sandstone,FALSE
3,3,2,25,12.80389801,Sandstone,FALSE
3,3,2,26,20.79137348,Quaternary,TRUE
3,3,2,29,17.01124525,Quartz,TRUE
3,3,2,30,21.03875828,Quaternary,TRUE
3,3,2,32,16.04955664,Quartz,TRUE
3,3,2,33,15.72019687,Quartz,FALSE
3,3,2,35,19.08806024,Quaternary,TRUE
3,3,2,36,11.02247609,Sandstone,FALSE
3,3,2,38,22.07310181,Quaternary,TRUE
3,3,2,39,15.63811934,Quartz,FALSE
3,3,2,42,21.81916248,Quaternary,TRUE
3,3,2,43,10.25722806,Sandstone,FALSE
3,3,2,45,19.71190662,Quaternary,TRUE
3,3,2,46,14.27636178,Sandstone,FALSE
3,3,2,48,17.2398495,Quartz,TRUE
3,3,2,49,19.62422042,Quaternary,TRUE
3,3,2,51,14.91764074,Sandstone,FALSE
3,3,2,52,20.77824411,Quaternary,TRUE
3,3,2,55,19.20145497,Quaternary,TRUE
3,3,2,56,15.95017061,Quartz,FALSE
3,3,2,58,20.24193377,Quaternary,TRUE
3,3,2,59,20.66435759,Quaternary,TRUE
3,3,2,61,15.06628745,Quartz,FALSE
3,3,2,62,18.49317327,Quaternary,TRUE
3,3,2,64,11.05081782,Sandstone,FALSE
3,3,2,65,10.65831792,Sandstone,FALSE
3,3,2,68,21.12964961,Quaternary,TRUE
3,3,2,69,17.11746555,Quartz,TRUE
3,3,2,71,16.99153309,Quartz,TRUE
3,3,2,72,15.11832594,Quartz,FALSE
3,3,2,74,16.11632355,Quartz,TRUE
3,3,2,75,16.89504265,Quartz,TRUE
3,3,2,77,11.8781321,Sandstone,FALSE
3,3,2,78,19.62099039,Quaternary,TRUE
3,3,2,81,14.26940604,Sandstone,FALSE
3,3,2,82,12.4899672,Sandstone,FALSE
3,3,2,84,16.41410508,Quartz,TRUE
3,3,2,85,17.88009824,Quartz,TRUE
3,3,2,87,17.9220363,Quartz,TRUE
3,3,2,88,10.14765222,Sandstone,FALSE
3,3,2,90,11.92870843,Sandstone,FALSE
3,3,2,91,20.99336865,Quaternary,TRUE
3,3,2,94,17.9358142,Quartz,TRUE
3,3,2,95,10.50281541,Sandstone,FALSE
3,3,2,97,13.7832055,Sandstone,FALSE
3,3,2,98,15.90071671,Quartz,FALSE
3,3,2,100,13.31977299,Sandstone,FALSE
3,3,2,101,17.87305949,Quartz,TRUE
3,3,2,103,12.00539447,Sandstone,FALSE
3,3,2,104,11.44512731,Sandstone,FALSE
3,3,3,3,17.77721064,Quartz,TRUE
3,3,3,4,8.870530077,Greywacke,FALSE
3,3,3,6,18.18490741,Quaternary,TRUE
3,3,3,7,15.80799634,Quartz,FALSE
3,3,3,9,9.155977342,Greywacke,FALSE
3,3,3,10,18.93081018,Quaternary,TRUE
3,3,3,12,10.74252409,Sandstone,FALSE
3,3,3,13,10.75944291,Sandstone,FALSE
3,3,3,16,11.55782218,Sandstone,FALSE
3,3,3,17,12.75479657,Sandstone,FALSE
3,3,3,19,8.382009253,Greywacke,FALSE
3,3,3,20,15.15714233,Quartz,FALSE
3,3,3,22,16.79595385,Quartz,TRUE
3,3,3,23,14.12076488,Sandstone,FALSE
3,3,3,25,13.88321039,Sandstone,FALSE
3,3,3,26,15.08897691,Quartz,FALSE
3,3,3,29,14.13838078,Sandstone,FALSE
3,3,3,30,16.95484704,Quartz,TRUE
3,3,3,32,8.486041825,Greywacke,FALSE
3,3,3,33,17.77834361,Quartz,TRUE
3,3,3,35,8.978416104,Greywacke,FALSE
3,3,3,36,8.611591786,Greywacke,FALSE
3,3,3,38,17.89816977,Quartz,TRUE
3,3,3,39,10.50070742,Sandstone,FALSE
3,3,3,42,13.57226172,Sandstone,FALSE
3,3,3,43,12.00266514,Sandstone,FALSE
3,3,3,45,15.70786645,Quartz,FALSE
3,3,3,46,10.40185369,Sandstone,FALSE
3,3,3,48,12.10375715,Sandstone,FALSE
3,3,3,49,10.74463666,Sandstone,FALSE
3,3,3,51,16.39914906,Quartz,TRUE
3,3,3,52,12.49333604,Sandstone,FALSE
3,3,3,55,9.533250326,Greywacke,FALSE
3,3,3,56,17.43178715,Quartz,TRUE
3,3,3,58,18.76622586,Quaternary,TRUE
3,3,3,59,17.89911545,Quartz,TRUE
3,3,3,61,16.69242713,Quartz,TRUE
3,3,3,62,17.42551439,Quartz,TRUE
3,3,3,64,11.30665443,Sandstone,FALSE
3,3,3,65,15.26746884,Quartz,FALSE
3,3,3,68,10.5925827,Sandstone,FALSE
3,3,3,69,15.50411315,Quartz,FALSE
3,3,3,71,8.881466514,Greywacke,FALSE
3,3,3,72,11.82633565,Sandstone,FALSE
3,3,3,74,15.43295335,Quartz,FALSE
3,3,3,75,13.43577772,Sandstone,FALSE
3,3,3,77,10.01728491,Sandstone,FALSE
3,3,3,78,8.824824211,Greywacke,FALSE
3,3,3,81,16.48754793,Quartz,TRUE
3,3,3,82,12.69675285,Sandstone,FALSE
3,3,3,84,14.47741286,Sandstone,FALSE
3,3,3,85,12.57471326,Sandstone,FALSE
3,3,3,87,14.03288995,Sandstone,FALSE
3,3,3,88,8.237010099,Greywacke,FALSE
3,3,3,90,17.34209658,Quartz,TRUE
3,3,3,91,8.908120934,Greywacke,FALSE
3,3,3,94,15.58650828,Quartz,FALSE
3,3,3,95,8.980552026,Greywacke,FALSE
3,3,3,97,12.36222854,Sandstone,FALSE
3,3,3,98,10.61367288,Sandstone,FALSE
3,3,3,100,14.64650304,Sandstone,FALSE
3,3,3,101,9.340931741,Greywacke,FALSE
3,3,3,103,12.14329896,Sandstone,FALSE
3,3,3,104,10.68228567,Sandstone,FALSE
